NC_026781.1	Manis javanica	Manis javanica isolate T298 mitochondrion, complete genome
MZ665481.1	Ancylostoma sp. HL-2021	Ancylostoma sp. HL-2021 mitochondrion, complete genome
MG196309.1	Manis javanica	Manis javanica isolate MJA633 mitochondrion, complete genome
MG196302.1	Manis javanica	Manis javanica isolate EP2 mitochondrion, complete genome
KT445979.1	Manis javanica	Manis javanica isolate MP_PG03-UM mitochondrion, complete genome
KP306515.1	Manis javanica	Manis javanica isolate T298 mitochondrion, complete genome
KP261031.1	Manis javanica	Manis javanica isolate MjavSEA2A cytochrome b (cytb) gene, partial cds; mitochondrial
KP261030.1	Manis javanica	Manis javanica isolate MjavSEA1A cytochrome b (cytb) gene, partial cds; mitochondrial
KP261029.1	Manis javanica	Manis javanica isolate MjavEP2_Th cytochrome b (cytb) gene, partial cds; mitochondrial
