CM058150.1	Meriones unguiculatus	Meriones unguiculatus strain TT.TT164.6M mitochondrion, complete sequence, whole genome shotgun sequence
NC_023263.1	Meriones unguiculatus	Meriones unguiculatus mitochondrion, complete genome
NC_016197.1	Acanthocheilonema viteae	Acanthocheilonema viteae mitochondrion, complete genome
MN122859.1	Meriones unguiculatus	Meriones unguiculatus isolate DM21 mitochondrion, complete genome
CM022469.1	Brugia pahangi	Brugia pahangi strain FR3 mitochondrion, complete sequence, whole genome shotgun sequence
KC762224.1	Meriones unguiculatus	Meriones unguiculatus mitochondrion, complete genome
KF425526.1	Meriones unguiculatus	Meriones unguiculatus mitochondrion, complete genome
HQ186249.1	Acanthocheilonema viteae	Acanthocheilonema viteae mitochondrion, complete genome
