NC_011710.1	Larimichthys crocea	Larimichthys crocea mitochondrion, complete genome
AP006002.1	Larimichthys crocea	Larimichthys crocea mitochondrial DNA, complete genome
EU339149.1	Larimichthys crocea	Larimichthys crocea mitochondrion, complete genome
FJ595214.1	Larimichthys crocea	Larimichthys crocea mitochondrion, complete genome
EU935844.1	Larimichthys polyactis	Larimichthys polyactis isolate Fish 02 D-loop, complete sequence; mitochondrial
EU935843.1	Larimichthys polyactis	Larimichthys polyactis isolate Fish 01 D-loop, complete sequence; mitochondrial
EU366949.1	Larimichthys crocea	Larimichthys crocea D-loop, complete sequence; mitochondrial
