NC_057207.1	Heterobothrium okamotoi	Heterobothrium okamotoi mitochondrion, complete genome
NC_043900.1	Takifugu obscurus x Takifugu rubripes	Takifugu obscurus x Takifugu rubripes mitochondrion, complete genome
NC_034005.1	Takifugu rubripes x Takifugu flavidus	Takifugu rubripes x Takifugu flavidus voucher BDH-JDZJ01 mitochondrion, complete genome
NC_025939.1	Takifugu flavidus x Takifugu rubripes	Takifugu flavidus x Takifugu rubripes voucher NEAU-HY01 mitochondrion, complete genome
NC_004299.1	Takifugu rubripes	Takifugu rubripes mitochondrion, complete genome
OL457300.1	Takifugu obscurus x Takifugu rubripes	Takifugu obscurus x Takifugu rubripes mitochondrion, complete genome
MK948930.1	Heterobothrium okamotoi	Heterobothrium okamotoi mitochondrion, complete genome
MK975474.1	Takifugu obscurus x Takifugu rubripes	Takifugu obscurus x Takifugu rubripes mitochondrion, complete genome
KP710978.1	Takifugu rubripes x Takifugu flavidus	Takifugu rubripes x Takifugu flavidus voucher BDH-JDZJ01 mitochondrion, complete genome
KM875432.1	Takifugu flavidus x Takifugu rubripes	Takifugu flavidus x Takifugu rubripes voucher NEAU-HY01 mitochondrion, complete genome
AJ421455.1	Takifugu rubripes	Takifugu rubripes complete mitochondrion genome
AP006045.1	Takifugu rubripes	Takifugu rubripes mitochondrial DNA, complete genome
