NC_056186.1	Scutogyrus longicornis	Scutogyrus longicornis mitochondrion, complete genome
NC_038214.1	Gyrodactylus nyanzae	Gyrodactylus nyanzae mitochondrion, complete genome
NC_025669.1	Oreochromis niloticus x Oreochromis aureus	Oreochromis niloticus x Oreochromis aureus mitochondrion, complete genome
NC_013750.1	Oreochromis aureus	Oreochromis aureus mitochondrion, complete genome
NC_013663.1	Oreochromis niloticus	Oreochromis niloticus mitochondrion, complete genome
MT437356.1	Oreochromis niloticus	Oreochromis niloticus mitochondrion, complete genome
MW149239.1	Oreochromis niloticus	Oreochromis niloticus mitochondrion, complete genome
MT447060.1	Scutogyrus longicornis	Scutogyrus longicornis mitochondrion, complete genome
MG970256.1	Gyrodactylus nyanzae	Gyrodactylus nyanzae mitochondrion, complete genome
GU477628.1	Oreochromis niloticus	Oreochromis niloticus strain America mitochondrion, complete genome
GU477627.1	Oreochromis niloticus	Oreochromis niloticus strain Guangdong mitochondrion, complete genome
GU477626.1	Oreochromis niloticus	Oreochromis niloticus strain Philippines mitochondrion, complete genome
GU477625.1	Oreochromis niloticus	Oreochromis niloticus strain Egypt mitochondrion, complete genome
GU477624.1	Oreochromis niloticus	Oreochromis niloticus strain GIFT mitochondrion, complete genome
GU238433.1	Oreochromis niloticus	Oreochromis niloticus mitochondrion, complete genome
KM434157.1	Oreochromis niloticus x Oreochromis aureus	Oreochromis niloticus x Oreochromis aureus mitochondrion, complete genome
GU370126.1	Oreochromis niloticus	Oreochromis niloticus mitochondrion, complete genome
GU370125.1	Oreochromis aureus	Oreochromis aureus mitochondrion, complete genome
