NC_015927.1	Baylisascaris schroederi	Baylisascaris schroederi mitochondrion, complete genome
NC_009492.1	Ailuropoda melanoleuca	Ailuropoda melanoleuca mitochondrion, complete genome
OL702785.1	Ailuropoda melanoleuca qinlingensis	Ailuropoda melanoleuca qinlingensis mitochondrion, complete genome
MH102403.1	Ailuropoda melanoleuca	Ailuropoda melanoleuca mitochondrion, complete genome
KY978453.1	Ailuropoda melanoleuca	Ailuropoda melanoleuca isolate bloodAA ATP synthase F0 subunit 8 (ATP8) gene, partial cds; mitochondrial
KU961973.1	Ailuropoda melanoleuca	Ailuropoda melanoleuca clone 684b cytochrome c oxidase subunit II (COX2) gene, complete cds; mitochondrial
HQ671081.1	Baylisascaris schroederi	Baylisascaris schroederi mitochondrion, complete genome
EF212882.1	Ailuropoda melanoleuca	Ailuropoda melanoleuca mitochondrion, complete genome
EF196663.1	Ailuropoda melanoleuca	Ailuropoda melanoleuca mitochondrion, complete genome
FM177761.1	Ailuropoda melanoleuca	Ailuropoda melanoleuca complete mitochondrial genome
AM711896.1	Ailuropoda melanoleuca	Ailuropoda melanoleuca complete mitochondrial genome
