NC_023337.1	Helianthus annuus	Helianthus annuus mitochondrion, complete genome
MNCJ02000334.1	Helianthus annuus	Helianthus annuus cultivar XRQ/B voucher SF193 HanXRQMT mitochondrial, whole genome shotgun sequence
MN175741.1	Helianthus annuus	Helianthus annuus cultivar CMS line HA89(ANN2) mitochondrion, complete genome
MN171345.1	Helianthus annuus	Helianthus annuus cultivar HA89 mitochondrion, complete genome
MH704580.1	Helianthus annuus	Helianthus annuus cultivar HA89(MAX1) CMS mitochondrion, complete genome
MG770607.2	Helianthus annuus	Helianthus annuus mitochondrion, complete genome
MG735191.1	Helianthus annuus	Helianthus annuus mitochondrion, complete genome
KF815390.1	Helianthus annuus	Helianthus annuus mitochondrion, complete genome
M65130.1	Helianthus annuus	Helianthus annuus ORFc gene, complete cds
AF319170.1	Helianthus annuus	Helianthus annuus ribosomal protein S19 (rps19) pseudogene, complete sequence; and ribosomal protein S3 (rps3) and ribosomal protein L16 (rpl16) genes, complete cds; mitochondrial genes for mitochondrial products
KU127233.1	Rhizophagus irregularis	Rhizophagus irregularis strain B3 mitochondrion, complete genome
KU127232.1	Rhizophagus irregularis	Rhizophagus irregularis strain A5 mitochondrion, complete genome
KU127231.1	Rhizophagus irregularis	Rhizophagus irregularis strain A1 mitochondrion, complete genome
M65129.1	Helianthus annuus	Helianthus annuus F1 ATPase alpha subunit and (atpA) gene, complete cds and ORFb gene, 5' end
