NC_014061.1	Thunnus albacares	Thunnus albacares mitochondrion, complete genome
ON161759.1	Pennella sp. (in: crustaceans)	Pennella sp. (in: Copepoda) mitochondrion, complete genome
KP259550.1	Thunnus albacares	Thunnus albacares voucher ECSFRI-HQJQY01 mitochondrion, complete genome
GU256528.1	Thunnus albacares	Thunnus albacares mitochondrion, complete genome
JN086153.1	Thunnus albacares	Thunnus albacares voucher TY02-2316 mitochondrion, complete genome
KT724724.1	Thunnus albacares	Thunnus albacares voucher Se3 mitochondrion, complete genome
KM588080.1	Thunnus albacares	Thunnus albacares mitochondrion, complete genome
